dataset,min_dphi,n,weight_nominal:sumw,weight_nominal:sumw2
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[1.84, 1.92)",154,4.7939425712684169e-05,1.4923302177338726e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[1.92, 2.0)",109,3.3931151847355068e-05,1.056259680415339e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[2.0, 2.08)",100,3.1129497074289247e-05,9.6904559029886705e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[2.08, 2.16)",97,3.0195611543604173e-05,9.3997422692670973e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[2.16, 2.24)",97,3.0195611543604173e-05,9.3997422692670973e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[2.24, 2.32)",90,2.8016547730658203e-05,8.7214107463706725e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[2.32, 2.4)",77,2.3969712856342085e-05,7.4616510886693632e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[2.4, 2.48)",87,2.7082662199973129e-05,8.4306971126490993e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[2.48, 2.56)",75,2.3347121896222234e-05,7.2678421440819374e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[2.56, 2.64)",86,2.6771367629407905e-05,8.3337919898340829e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[2.64, 2.72)",87,2.7082662199973129e-05,8.4306971126490993e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[2.72, 2.8000000000000003)",96,2.9884316973038949e-05,9.3028380138138189e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[2.8000000000000003, 2.88)",134,4.1713527025422081e-05,1.2985210996740992e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[2.88, 2.96)",156,4.8562014853814617e-05,1.5117110688245283e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[2.96, 3.04)",205,6.3815467001404613e-05,1.9865435685328947e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[3.04, 3.12)",342,0.00010646288137650117,3.3141361183153251e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[3.12, 3.2)",124,3.8600577681791037e-05,1.2016165840122994e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[3.2, inf)",0,0,0
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[-inf, 0.0)",27696,0.0086752893403172493,2.7173829852955578e-09
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[0.0, 0.08)",303,9.4909468316473067e-05,2.9728736833378733e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[0.08, 0.16)",298,9.3343303888104856e-05,2.9238163973266396e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[0.16, 0.24)",237,7.4236115324310958e-05,2.3253168487946674e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[0.24, 0.32)",207,6.4839143306016922e-05,2.0309729592549175e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[0.32, 0.4)",172,5.3875999583397061e-05,1.6875717837039339e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[0.4, 0.48)",140,4.3852560338564217e-05,1.3736049624124558e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[0.48, 0.56)",108,3.3829117455752566e-05,1.0596380543848039e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[0.56, 0.64)",107,3.3515883842483163e-05,1.0498266318770266e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[0.64, 0.72)",129,4.0407001506537199e-05,1.2656787944098635e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[0.72, 0.8)",108,3.3829117455752566e-05,1.0596380543848039e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[0.8, 0.88)",89,2.7877698812517338e-05,8.7322024611147242e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[0.88, 0.96)",108,3.3829117455752566e-05,1.0596380543848039e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[0.96, 1.04)",117,3.6648209061240777e-05,1.1479412906356679e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[1.04, 1.12)",108,3.3829117455752566e-05,1.0596380543848039e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[1.12, 1.2)",119,3.7274676287779585e-05,1.1675642223873961e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[1.2, 1.28)",104,3.2576186640653759e-05,1.0203922776175212e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[1.28, 1.36)",111,3.476881465758197e-05,1.0890724953804831e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[1.36, 1.44)",121,3.7901139876339585e-05,1.1871871541391243e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[1.44, 1.52)",125,3.9154070691438392e-05,1.2264330176425808e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[1.52, 1.6)",137,4.2912859498756006e-05,1.3441705214167765e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[1.6, 1.68)",136,4.259962952346541e-05,1.3343590989089993e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[1.68, 1.76)",152,4.7611349145881832e-05,1.4913424661866514e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[1.76, 1.84)",123,3.8527603464899585e-05,1.2068100858908526e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[1.84, 1.92)",139,4.3539326725294814e-05,1.3637934531685048e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[1.92, 2.0)",127,3.9780534279998392e-05,1.2460559493943091e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[2.0, 2.08)",158,4.9490743549540639e-05,1.55021134817801e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[2.08, 2.16)",173,5.4189233196666464e-05,1.6973832062117111e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[2.16, 2.24)",216,6.7658234911505133e-05,2.1192761087696077e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[2.24, 2.32)",221,6.9224399339873344e-05,2.168333568253189e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[2.32, 2.4)",257,8.0500765761826187e-05,2.5215461663119498e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[2.4, 2.48)",310,9.7102092695422471e-05,3.0415538143646614e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[2.48, 2.56)",407,0.00012748564768116921,3.9932657874830468e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[2.56, 2.64)",499,0.00015630305279046297,4.8959204745901985e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[2.64, 2.72)",702,0.00021988926164340228,6.8876473968693119e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[2.72, 2.8000000000000003)",909,0.00028472839039750397,8.9186207030689246e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[2.8000000000000003, 2.88)",1310,0.00041033464367501438,1.2853017261615918e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[2.88, 2.96)",1959,0.00061362260021269321,1.9220657010432518e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[2.96, 3.04)",3301,0.0010339806322008371,3.2387642567854869e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[3.04, 3.12)",5716,0.0017904372652992606,5.6082327670736731e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[3.12, 3.2)",2025,0.00063429592410102487,1.9868214018448072e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[3.2, inf)",0,0,0
