dataset,sublFatJet_eta,n,weight_nominal:sumw,weight_nominal:sumw2
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[-0.7999999999999998, -0.5999999999999996)",2850,0.00088719063205644488,2.7617799713830493e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[-0.5999999999999996, -0.3999999999999999)",3157,0.0009827582398429513,3.0592769983961432e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[-0.3999999999999999, -0.19999999999999973)",3417,0.0010636949446052313,3.311228791158527e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[-0.19999999999999973, 0.0)",3574,0.0011125681921839714,3.4633690360053038e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[0.0, 0.20000000000000018)",3560,0.0011082100681960583,3.4498023882001405e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[0.20000000000000018, 0.40000000000000036)",3321,0.001033810549415648,3.2182004283676235e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[0.40000000000000036, 0.6000000000000005)",3215,0.0010008133249357343,3.1154814839062794e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[0.6000000000000005, 0.8000000000000007)",2948,0.00091769755817949772,2.8567465060191921e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[0.8000000000000007, 1.0)",2576,0.00080189586151391268,2.4962615308155023e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[1.0, 1.2000000000000002)",2216,0.00068982964148744941,2.1474050315717363e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[1.2000000000000002, 1.4000000000000004)",1831,0.00056998111540451646,1.7743224944855029e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[1.4000000000000004, 1.6000000000000005)",1394,0.00043394518434070051,1.3508495710912172e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[1.6000000000000005, 1.8000000000000007)",1049,0.00032654841197654605,1.0165288055752342e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[1.8000000000000007, 2.0)",712,0.00022164201072882861,6.8996044988445249e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[2.0, 2.2)",479,0.00014911028847564012,4.6417283211530602e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[2.2, 2.4000000000000004)",286,8.9030363596975803e-05,2.7714703795811424e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[2.4000000000000004, 2.6000000000000005)",172,5.354273525881581e-05,1.6667583979668166e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[2.6000000000000005, 2.8000000000000007)",88,2.7393956770538352e-05,8.5276013681023777e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[2.8000000000000007, 3.0)",25,7.7823742685723118e-06,2.4226139757471676e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[3.0, 3.2)",16,4.9807194955064915e-06,1.5504729661622307e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[3.2, 3.4000000000000004)",9,2.8016547730658203e-06,8.7214106379504552e-13
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[3.4000000000000004, 3.6000000000000005)",2,6.2258993693831144e-07,1.9380912077027884e-13
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[3.6000000000000005, 3.8000000000000007)",0,0,0
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[3.8000000000000007, 4.0)",0,0,0
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[4.0, inf)",0,0,0
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[-inf, -4.0)",0,0,0
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[-4.0, -3.8)",0,0,0
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[-3.8, -3.6)",0,0,0
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[-3.6, -3.4)",0,0,0
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[-3.4, -3.2)",0,0,0
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[-3.2, -3.0)",3,9.3969765657675453e-07,2.9434392206581506e-13
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[-3.0, -2.8)",5,1.5661628367524827e-06,4.9057318537298888e-13
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[-2.8, -2.5999999999999996)",12,3.7587906263070181e-06,1.1773756882632602e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[-2.5999999999999996, -2.4)",17,5.3249536904331762e-06,1.6679488736362491e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[-2.4, -2.2)",36,1.1276371878921054e-05,3.5321270647897807e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[-2.2, -2.0)",40,1.2529302694019862e-05,3.9245854829839111e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[-2.0, -1.7999999999999998)",55,1.7227790522156283e-05,5.3963049306826605e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[-1.7999999999999998, -1.5999999999999996)",89,2.7877698812517338e-05,8.7322024611147242e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[-1.5999999999999996, -1.4)",117,3.6648209061240777e-05,1.1479412906356679e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[-1.4, -1.1999999999999997)",170,5.3249535994837061e-05,1.6679489386883795e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[-1.1999999999999997, -1.0)",194,6.0767117247451097e-05,1.9034239462367708e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[-1.0, -0.7999999999999998)",248,7.7681674156337976e-05,2.4332430167972596e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[-0.7999999999999998, -0.5999999999999996)",308,9.6475625468883663e-05,3.021930969349107e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[-0.5999999999999996, -0.3999999999999999)",334,0.00010461967758601531,3.2770289953854004e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[-0.3999999999999999, -0.19999999999999973)",372,0.00011652251123450696,3.6498644384597156e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[-0.19999999999999973, 0.0)",348,0.00010900493361987174,3.4143892574389767e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[0.0, 0.20000000000000018)",373,0.00011683574848575518,3.6596760344398405e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[0.20000000000000018, 0.40000000000000036)",369,0.00011558281403267756,3.6204299974640364e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[0.40000000000000036, 0.6000000000000005)",334,0.00010461967758601531,3.2770289953854004e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[0.6000000000000005, 0.8000000000000007)",291,9.1150672233197838e-05,2.8551359193551562e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[0.8000000000000007, 1.0)",276,8.645218622405082e-05,2.7079640613214551e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[1.0, 1.2000000000000002)",199,6.2333281675819308e-05,1.9524812322480045e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[1.2000000000000002, 1.4000000000000004)",155,4.8551046347711235e-05,1.5207769071823307e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[1.4000000000000004, 1.6000000000000005)",121,3.7901139876339585e-05,1.1871871541391243e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[1.6000000000000005, 1.8000000000000007)",70,2.1926280169282109e-05,6.8680248120622789e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[1.8000000000000007, 2.0)",52,1.628809332032688e-05,5.1019613880876058e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[2.0, 2.2)",46,1.4408698007173371e-05,4.5132734355357584e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[2.2, 2.4000000000000004)",29,9.0837438619928434e-06,2.8453244534792921e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[2.4000000000000004, 2.6000000000000005)",16,5.0117209866584744e-06,1.5698342148776079e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[2.6000000000000005, 2.8000000000000007)",10,3.1323256735049654e-06,9.8114637074597777e-13
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[2.8000000000000007, 3.0)",3,9.3969765657675453e-07,2.9434392206581506e-13
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[3.0, 3.2)",2,6.264651233323093e-07,1.9622927685970099e-13
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[3.2, 3.4000000000000004)",2,6.264651233323093e-07,1.9622927685970099e-13
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[3.4000000000000004, 3.6000000000000005)",0,0,0
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[3.6000000000000005, 3.8000000000000007)",0,0,0
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[3.8000000000000007, 4.0)",0,0,0
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[4.0, inf)",0,0,0
