dataset,dijet_mt,n,weight_nominal:sumw,weight_nominal:sumw2
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[1100.0, 1200.0)",534,0.00016623151896055788,5.1747033741333937e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[1200.0, 1300.0)",586,0.00018241885118186474,5.6786072372139174e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[1300.0, 1400.0)",764,0.0002378293575020507,7.4035083619250486e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[1400.0, 1500.0)",872,0.00027144921477884054,8.4500774433227122e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[1500.0, 1600.0)",1127,0.00035082941758446395,1.0921143850373127e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[1600.0, 1700.0)",1340,0.00041713524842634797,1.2985211517158035e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[1700.0, 1800.0)",1631,0.00050772208487614989,1.5805133590784948e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[1800.0, 1900.0)",1931,0.00060111057246103883,1.871227062189007e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[1900.0, 2000.0)",2308,0.0007184688001871109,2.2365571894500391e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[2000.0, 2100.0)",2758,0.0008585515315644443,2.6726276747268685e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[2100.0, 2200.0)",3247,0.0010107747511938214,3.1464911232070847e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[2200.0, 2300.0)",3605,0.0011222183238714933,3.4934094506056113e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[2300.0, 2400.0)",4028,0.0012538961600512266,3.9033157261947338e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[2400.0, 2500.0)",4493,0.0013986482517793775,4.3539219451993461e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[2500.0, 2600.0)",4535,0.0014117227401584387,4.3946218886148358e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[2600.0, 2700.0)",4364,0.0013584912521764636,4.2289149959628958e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[2700.0, 2800.0)",3614,0.0011250199750065804,3.5021308075755542e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[2800.0, 2900.0)",2470,0.00076889857882633805,2.3935425863541582e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[2900.0, 3000.0)",1221,0.00038009116542525589,1.1832046453719158e-10
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[3000.0, 3100.0)",499,0.00015533619443885982,4.8355375259490074e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[3100.0, 3200.0)",154,4.7939425712684169e-05,1.4923302177338726e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[3200.0, 3300.0)",76,2.3658418285776861e-05,7.3647468332160848e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[3300.0, 3400.0)",50,1.5564748537144624e-05,4.8452279514943353e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[3400.0, 3500.0)",35,1.0895323612203356e-05,3.3916595660460347e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[3500.0, 3600.0)",18,5.6033095461316407e-06,1.744282127590091e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[3600.0, 3700.0)",16,4.9807194955064915e-06,1.5504729661622307e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[3700.0, 3800.0)",12,3.7355396216298686e-06,1.1628547517267274e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[3800.0, 3900.0)",10,3.1129497983783949e-06,9.6904559029886705e-13
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[3900.0, 4000.0)",7,2.1790647224406712e-06,6.7833190236718521e-13
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[4000.0, 4100.0)",6,1.8677698108149343e-06,5.8142737586336368e-13
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[4100.0, 4200.0)",6,1.8677698108149343e-06,5.8142737586336368e-13
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[4200.0, 4300.0)",5,1.5564748991891975e-06,4.8452279514943353e-13
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[4300.0, 4400.0)",1,3.1129496846915572e-07,9.6904560385139421e-14
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[4400.0, 4500.0)",2,6.2258993693831144e-07,1.9380912077027884e-13
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.1_alpha-peak,"[4500.0, inf)",11,3.4242445963172941e-06,1.0659501710127972e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[-inf, 0.0)",0,0,0
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[0.0, 100.0)",0,0,0
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[100.0, 200.0)",0,0,0
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[200.0, 300.0)",0,0,0
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[300.0, 400.0)",2,6.264651233323093e-07,1.9622927685970099e-13
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[400.0, 500.0)",72,2.2552743757842109e-05,7.0642541295795613e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[500.0, 600.0)",176,5.5128930398495868e-05,1.7268176472073904e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[600.0, 700.0)",292,9.1463909484446049e-05,2.864947515335281e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[700.0, 800.0)",340,0.00010649907198967412,3.3358978773767589e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[800.0, 900.0)",373,0.00011683574848575518,3.6596760344398405e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[900.0, 1000.0)",366,0.00011464311683084816,3.5909959034130523e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[1000.0, 1100.0)",343,0.00010743876919150352,3.365331971427743e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[1100.0, 1200.0)",320,0.00010023442155215889,3.1396683863871289e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[1200.0, 1300.0)",312,9.7728559921961278e-05,3.0611766593802159e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[1300.0, 1400.0)",267,8.3633094618562609e-05,2.6196609118067649e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[1400.0, 1500.0)",237,7.4236115324310958e-05,2.3253168487946674e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[1500.0, 1600.0)",241,7.5489049777388573e-05,2.3645627122981239e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[1600.0, 1700.0)",225,7.0477326516993344e-05,2.2075794317566455e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[1700.0, 1800.0)",208,6.5152373281307518e-05,2.0407845552350423e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[1800.0, 1900.0)",138,4.322609311202541e-05,1.3539820306607275e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[1900.0, 2000.0)",147,4.6045188355492428e-05,1.4422851801754177e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[2000.0, 2100.0)",125,3.9154070691438392e-05,1.2264330176425808e-11
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[2100.0, 2200.0)",92,2.8817396014346741e-05,9.0265468710715169e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[2200.0, 2300.0)",69,2.1613046556012705e-05,6.7699101533036377e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[2300.0, 2400.0)",62,1.9420418539084494e-05,6.0831075419931491e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[2400.0, 2500.0)",60,1.8793953131535091e-05,5.8868782244758666e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[2500.0, 2600.0)",46,1.4408698007173371e-05,4.5132734355357584e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[2600.0, 2700.0)",39,1.221606999024516e-05,3.8264708242252699e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[2700.0, 2800.0)",26,8.1440466601634398e-06,2.5509806940438029e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[2800.0, 2900.0)",20,6.2646513470099308e-06,1.9622927414919555e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[2900.0, 3000.0)",20,6.2646513470099308e-06,1.9622927414919555e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[3000.0, 3100.0)",14,4.3852560338564217e-06,1.3736048973603254e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[3100.0, 3200.0)",10,3.1323256735049654e-06,9.8114637074597777e-13
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[3200.0, 3300.0)",8,2.5058604933292372e-06,7.8491710743880394e-13
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[3300.0, 3400.0)",9,2.8190929697302636e-06,8.8303176619744517e-13
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[3400.0, 3500.0)",6,1.8793953131535091e-06,5.8868784413163011e-13
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[3500.0, 3600.0)",9,2.8190929697302636e-06,8.8303176619744517e-13
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[3600.0, 3700.0)",3,9.3969765657675453e-07,2.9434392206581506e-13
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[3700.0, 3800.0)",3,9.3969765657675453e-07,2.9434392206581506e-13
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[3800.0, 3900.0)",1,3.1323256166615465e-07,9.8114638429850493e-14
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[3900.0, 4000.0)",4,1.2529302466646186e-06,3.9245855371940197e-13
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[4000.0, 4100.0)",1,3.1323256166615465e-07,9.8114638429850493e-14
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[4100.0, 4200.0)",1,3.1323256166615465e-07,9.8114638429850493e-14
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[4200.0, 4300.0)",2,6.264651233323093e-07,1.9622927685970099e-13
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[4300.0, 4400.0)",1,3.1323256166615465e-07,9.8114638429850493e-14
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[4400.0, 4500.0)",2,6.264651233323093e-07,1.9622927685970099e-13
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.9_alpha-peak,"[4500.0, inf)",4,1.2529302466646186e-06,3.9245855371940197e-13
