dataset,leadFatJet_pt,n,weight_nominal:sumw,weight_nominal:sumw2
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[1520.0, 1560.0)",27,8.5432575360755436e-06,2.7032313019981213e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[1560.0, 1600.0)",13,4.1134198909276165e-06,1.3015557598708427e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[1600.0, 1640.0)",10,3.16416935675079e-06,1.0011967383621867e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[1640.0, 1680.0)",14,4.4298371904005762e-06,1.4016754337070614e-12
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[1680.0, 1720.0)",5,1.582084678375395e-06,5.0059836918109335e-13
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[1720.0, 1760.0)",0,0,0
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[1760.0, 1800.0)",3,9.4925076155050192e-07,3.0035902150865601e-13
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[1800.0, 1840.0)",3,9.4925076155050192e-07,3.0035902150865601e-13
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[1840.0, 1880.0)",1,3.1641692999073712e-07,1.0011967383621867e-13
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[1880.0, 1920.0)",3,9.4925076155050192e-07,3.0035902150865601e-13
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[1920.0, 1960.0)",1,3.1641692999073712e-07,1.0011967383621867e-13
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[1960.0, 2000.0)",0,0,0
SVJ_Kevin_mZprime-3000_mDark-20_rinv-0.5_alpha-peak,"[2000.0, inf)",5,1.582084678375395e-06,5.0059836918109335e-13
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[-inf, 0.0)",0,0,0
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[0.0, 40.0)",0,0,0
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[40.0, 80.0)",0,0,0
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[80.0, 120.0)",0,0,0
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[120.0, 160.0)",0,0,0
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[160.0, 200.0)",536,0.00017061999824363738,5.4311912606186397e-11
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[200.0, 240.0)",944,0.00030049492488615215,9.5653811260643096e-11
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[240.0, 280.0)",1103,0.0003511079412419349,1.1176500003262646e-10
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[280.0, 320.0)",1252,0.00039853775524534285,1.2686289518892835e-10
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[320.0, 360.0)",1377,0.00043832787196151912,1.3952891619872787e-10
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[360.0, 400.0)",1520,0.00048384777619503438,1.5401885322674502e-10
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[400.0, 440.0)",1582,0.00050358363660052419,1.6030120286725236e-10
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[440.0, 480.0)",1652,0.00052586611127480865,1.6739418184918975e-10
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[480.0, 520.0)",1676,0.00053350580856204033,1.6982605599569212e-10
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[520.0, 560.0)",1781,0.00056692952057346702,1.804655175297043e-10
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[560.0, 600.0)",1855,0.00059048528783023357,1.8796379730456891e-10
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[600.0, 640.0)",1909,0.00060767459217458963,1.9343551760364619e-10
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[640.0, 680.0)",1871,0.00059557839995250106,1.8958505598742903e-10
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[680.0, 720.0)",1933,0.00061531428946182132,1.9586739175014856e-10
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[720.0, 760.0)",2070,0.00065892428392544389,2.0974935677209317e-10
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[760.0, 800.0)",1970,0.00062709220219403505,1.9961654551536867e-10
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[800.0, 840.0)",2060,0.0006557410815730691,2.087360839730934e-10
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[840.0, 880.0)",1907,0.00060703797498717904,1.9323286026828868e-10
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[880.0, 920.0)",1979,0.00062995706684887409,2.0052849658558358e-10
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[920.0, 960.0)",1861,0.00059239519760012627,1.8857176931064146e-10
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[960.0, 1000.0)",1984,0.00063154863892123103,2.0103513298508346e-10
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[1000.0, 1040.0)",1772,0.00056406465591862798,1.7955355258170158e-10
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[1040.0, 1080.0)",1768,0.00056279136333614588,1.7914825178877436e-10
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[1080.0, 1120.0)",1676,0.00053350580856204033,1.6982605599569212e-10
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[1120.0, 1160.0)",1555,0.00049498898442834616,1.5756533577881982e-10
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[1160.0, 1200.0)",1397,0.00044469430577009916,1.4155548955230302e-10
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[1200.0, 1240.0)",1237,0.00039376295171678066,1.2534297211264089e-10
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[1240.0, 1280.0)",993,0.00031609265715815127,1.0061889516022049e-10
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[1280.0, 1320.0)",759,0.00024160556495189667,7.6908097945693754e-11
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[1320.0, 1360.0)",626,0.00019926887762267143,6.3431447594464174e-11
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[1360.0, 1400.0)",419,0.00013337645214051008,4.2456513998923029e-11
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[1400.0, 1440.0)",264,8.403672109125182e-05,2.6750643367101645e-11
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[1440.0, 1480.0)",148,4.7111494495766237e-05,1.4996573427517035e-11
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[1480.0, 1520.0)",88,2.8012238544761203e-05,8.9168811223672151e-12
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[1520.0, 1560.0)",61,1.9417575458646752e-05,6.18101967178597e-12
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[1560.0, 1600.0)",26,8.2763435784727335e-06,2.6345329997429223e-12
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[1600.0, 1640.0)",12,3.8198509173525963e-06,1.2159383742937901e-12
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[1640.0, 1680.0)",13,4.1381717892363667e-06,1.3172664998714612e-12
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[1680.0, 1720.0)",9,2.8648880743276095e-06,9.1195378072034261e-13
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[1720.0, 1760.0)",2,6.3664180061095976e-07,2.0265638668061359e-13
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[1760.0, 1800.0)",7,2.2282463305600686e-06,7.0929736693467471e-13
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[1800.0, 1840.0)",3,9.5496272933814907e-07,3.0398459357344754e-13
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[1840.0, 1880.0)",3,9.5496272933814907e-07,3.0398459357344754e-13
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[1880.0, 1920.0)",1,3.1832090030547988e-07,1.0132819334030679e-13
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[1920.0, 1960.0)",1,3.1832090030547988e-07,1.0132819334030679e-13
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[1960.0, 2000.0)",2,6.3664180061095976e-07,2.0265638668061359e-13
SVJ_Kevin_mZprime-3000_mDark-50_rinv-0.3_alpha-peak,"[2000.0, inf)",5,1.59160447310569e-06,5.0664095314900681e-13
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[-inf, 0.0)",0,0,0
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[0.0, 40.0)",0,0,0
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[40.0, 80.0)",0,0,0
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[80.0, 120.0)",0,0,0
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[120.0, 160.0)",0,0,0
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[160.0, 200.0)",252,8.6850423031137325e-06,2.9932523473719108e-13
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[200.0, 240.0)",454,1.5646861356799491e-05,5.3926053076094882e-13
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[240.0, 280.0)",551,1.8989912859979086e-05,6.5447701511761602e-13
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[280.0, 320.0)",668,2.3022254026727751e-05,7.9344939906550449e-13
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[320.0, 360.0)",730,2.5159049982903525e-05,8.6709291005973577e-13
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[360.0, 400.0)",814,2.8054064387106337e-05,9.6686797023542992e-13
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[400.0, 440.0)",927,3.1948547984939069e-05,1.1010892718432697e-12
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[440.0, 480.0)",968,3.3361589885316789e-05,1.1497890313461046e-12
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[480.0, 520.0)",1013,3.4912489354610443e-05,1.2032398731889882e-12
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[520.0, 560.0)",1134,3.9082689909264445e-05,1.3469635563173599e-12
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[560.0, 600.0)",1139,3.9255010051419958e-05,1.3529024905575837e-12
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[600.0, 640.0)",1240,4.2735922761494294e-05,1.4728702198846255e-12
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[640.0, 680.0)",1218,4.1977702494477853e-05,1.4467386707031626e-12
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[680.0, 720.0)",1269,4.3735391955124214e-05,1.5073162986864452e-12
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[720.0, 760.0)",1303,4.4907181290909648e-05,1.5477015285689233e-12
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[760.0, 800.0)",1385,4.7733265091665089e-05,1.6451009391543758e-12
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[800.0, 840.0)",1417,4.8836129280971363e-05,1.6831105736567209e-12
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[840.0, 880.0)",1502,5.1765608077403158e-05,1.7840734315224815e-12
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[880.0, 920.0)",1481,5.1041854021605104e-05,1.7591296258209765e-12
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[920.0, 960.0)",1453,5.0076851039193571e-05,1.7258712904991147e-12
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[960.0, 1000.0)",1586,5.4660620662616566e-05,1.8838485459082843e-12
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[1000.0, 1040.0)",1568,5.4040261602494866e-05,1.8624680790668702e-12
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[1040.0, 1080.0)",1586,5.4660620662616566e-05,1.8838485459082843e-12
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[1080.0, 1120.0)",1602,5.5212054576259106e-05,1.9028533089493482e-12
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[1120.0, 1160.0)",1561,5.3799009037902579e-05,1.8541535494465133e-12
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[1160.0, 1200.0)",1535,5.2902934839949012e-05,1.8232707010845672e-12
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[1200.0, 1240.0)",1510,5.2041323215235025e-05,1.7935758130430135e-12
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[1240.0, 1280.0)",1516,5.2248109568608925e-05,1.8007025991834125e-12
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[1280.0, 1320.0)",1558,5.3695617680205032e-05,1.8505902105864225e-12
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[1320.0, 1360.0)",1465,5.0490423745941371e-05,1.7401248627799126e-12
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[1360.0, 1400.0)",1385,4.7733265091665089e-05,1.6451009391543758e-12
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[1400.0, 1440.0)",1351,4.6561475755879655e-05,1.604715817692115e-12
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[1440.0, 1480.0)",1234,4.2529132770141587e-05,1.4657434337442266e-12
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[1480.0, 1520.0)",1285,4.4286822230787948e-05,1.5263211701477264e-12
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[1520.0, 1560.0)",1134,3.9082689909264445e-05,1.3469635563173599e-12
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[1560.0, 1600.0)",1067,3.6773570172954351e-05,1.2673810568727961e-12
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[1600.0, 1640.0)",943,3.2499978260602802e-05,1.1200940348843336e-12
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[1640.0, 1680.0)",819,2.8226386348251253e-05,9.7280701289587101e-13
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[1680.0, 1720.0)",684,2.3573686121380888e-05,8.1245421631667702e-13
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[1720.0, 1760.0)",571,1.9679202523548156e-05,6.7823296891894591e-13
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[1760.0, 1800.0)",482,1.6611866158200428e-05,5.7251892029291929e-13
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[1800.0, 1840.0)",390,1.344113661616575e-05,4.6324142438658455e-13
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[1840.0, 1880.0)",289,9.9602266345755197e-06,3.4327377637470569e-13
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[1880.0, 1920.0)",179,6.1691371229244396e-06,2.1261593559970121e-13
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[1920.0, 1960.0)",118,4.0668055589776486e-06,1.4016022229553643e-13
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[1960.0, 2000.0)",63,2.1712605757784331e-06,7.483130868429777e-14
SVJ_Kevin_mZprime-4000_mDark-20_rinv-0.3_alpha-peak,"[2000.0, inf)",118,4.0668055589776486e-06,1.4016022229553643e-13
