dataset,met,region,category,n,weight_ttbar_scale_down:sumw,weight_ttbar_scale_muR_down_muF_nom:sumw,weight_ttbar_scale_muR_down_muF_up:sumw,weight_ttbar_scale_muR_nom_muF_down:sumw,weight_ttbar_scale_muR_nom_muF_down_x_muR_down_muF_nom:sumw,weight_ttbar_scale_muR_nom_muF_nom:sumw,weight_ttbar_scale_muR_nom_muF_up:sumw,weight_ttbar_scale_muR_nom_muF_up_x_muR_up_muF_nom:sumw,weight_ttbar_scale_muR_up_muF_down:sumw,weight_ttbar_scale_muR_up_muF_nom:sumw,weight_ttbar_scale_up:sumw
ttbar,"[600.0, 700.0)",3,1.04,31,2.0718527556811936e-05,2.1472976273041955e-05,2.20044817024368e-05,2.1199808902425648e-05,1.9061757630981104e-05,2.1711775130071853e-05,2.205298431883598e-05,2.1094775963630893e-05,2.1660023887056642e-05,2.197174959975592e-05,2.2166399387441692e-05
ttbar,"[600.0, 700.0)",3,1.05,7,9.035619227565827e-06,7.96256340923351e-06,7.06133423602e-06,7.798243398112196e-06,8.970796699686848e-06,6.9202612278116775e-06,6.175015426655471e-06,5.495174164262727e-06,6.91114073333085e-06,6.159685337167725e-06,5.5218004801173135e-06
ttbar,"[600.0, 700.0)",3,1.06,34,2.701115783375775e-05,2.5133477871913987e-05,2.3497327504793357e-05,2.643592561694892e-05,2.660893423790357e-05,2.479905264970331e-05,2.334327050906585e-05,2.304664100280621e-05,2.6126707579409385e-05,2.463821499677281e-05,2.331162325363579e-05
ttbar,"[600.0, 700.0)",3,1.07,59,5.6445351999617455e-05,5.10851199937241e-05,4.6540542452373606e-05,5.213164076355965e-05,5.612766415656674e-05,4.758575598920111e-05,4.36729033205156e-05,4.1481205457863015e-05,4.9124044789062513e-05,4.509730523674524e-05,4.1624888262455716e-05
ttbar,"[600.0, 700.0)",3,1.08,4,3.8911847129798695e-06,3.728390086173765e-06,3.5721849360091965e-06,3.5317211048077652e-06,3.914861864399923e-06,3.396384124412703e-06,3.264941169821068e-06,3.060843566227989e-06,3.2818157551302357e-06,3.159782587410408e-06,3.0432249648879263e-06
ttbar,"[600.0, 700.0)",3,1.09,7,8.914589568546454e-06,7.980177063466263e-06,7.173815235373085e-06,7.725068125688884e-06,8.853602701310356e-06,6.960295255763599e-06,6.293127081916743e-06,5.616733762451282e-06,6.869619130767147e-06,6.213898090258231e-06,5.642290439556339e-06
ttbar,"[600.0, 700.0)",3,2.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[600.0, 700.0)",3,2.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[600.0, 700.0)",3,2.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[600.0, 700.0)",3,2.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[600.0, 700.0)",3,3.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[600.0, 700.0)",3,3.02,5,3.5698033227730515e-06,4.4499377670606525e-06,5.268687133251779e-06,4.428403582657499e-06,4.373481989758125e-06,5.1163536921242555e-06,5.766391677775621e-06,6.7322796613262175e-06,5.094982485774833e-06,5.642154787976547e-06,6.169553961653133e-06
ttbar,"[600.0, 700.0)",3,3.03,11,1.2967035107051475e-05,1.1342511439072795e-05,9.969265548124912e-06,1.1873816580816276e-05,1.2815593427700173e-05,1.0489065090620503e-05,9.303118609615233e-06,8.740282549960762e-06,1.1098326492623718e-05,9.872367276852604e-06,8.81974793750969e-06
ttbar,"[600.0, 700.0)",3,3.04,27,2.4863609851759078e-05,2.5094602585117144e-05,2.5237287746093313e-05,2.3967233001620777e-05,2.548466128058411e-05,2.4089038063980163e-05,2.4143827079026454e-05,2.3796623599343547e-05,2.340801747421864e-05,2.3416005922928398e-05,2.339200722660196e-05
ttbar,"[600.0, 700.0)",3,4.01,45,2.0955067301088532e-05,2.4681059355385085e-05,2.7508381160472388e-05,2.548565580026191e-05,2.0877421715321586e-05,2.8157382900231563e-05,3.0157076997158733e-05,3.222605460880886e-05,2.906440384123061e-05,3.094866216892186e-05,3.2336904925738174e-05
ttbar,"[600.0, 700.0)",3,4.02,36,3.061734220441828e-05,2.8416577245793605e-05,2.657373876488338e-05,3.304271966375142e-05,3.057259117423238e-05,3.0729988335950105e-05,2.8757054037407598e-05,3.0539812276453856e-05,3.5044498185265426e-05,3.262895069192998e-05,3.05646202620612e-05
ttbar,"[600.0, 700.0)",4,1.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[600.0, 700.0)",4,1.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[600.0, 700.0)",4,1.03,1,6.541339303297185e-07,7.686672668290717e-07,8.595699135809016e-07,6.586463231212778e-07,6.723011915010236e-07,7.530551624954816e-07,8.286087344444981e-07,8.179695041236688e-07,6.646157020167654e-07,7.433859994475449e-07,8.07199836291502e-07
ttbar,"[600.0, 700.0)",4,1.04,1,1.4496021201111129e-06,1.2637963627402257e-06,1.1089821183489594e-06,1.2312620921465264e-06,1.4392430891609094e-06,1.0811686602772705e-06,9.548686880367702e-07,8.362590467333481e-07,1.073359625934798e-06,9.468705788889635e-07,8.403411679139581e-07
ttbar,"[600.0, 700.0)",4,1.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[600.0, 700.0)",4,1.06,1,1.2708788187208708e-06,1.0615234061751517e-06,8.97251023240419e-07,1.052473424493876e-06,1.261773844090576e-06,8.854400999708681e-07,7.532286590905864e-07,6.459922501744046e-07,8.984881007116344e-07,7.593809029034932e-07,6.491327064425221e-07
ttbar,"[600.0, 700.0)",4,1.07,3,4.7225250738539235e-06,4.087701355012895e-06,3.5633686352444235e-06,3.976001190030771e-06,4.688510798296648e-06,3.4668901687490775e-06,3.0419257708874992e-06,2.645871143098793e-06,3.441832230391812e-06,3.0152413895193816e-06,2.658799521403901e-06
ttbar,"[600.0, 700.0)",4,1.08,1,1.2505532440179138e-06,1.1411255582120777e-06,1.0441507849214114e-06,1.028979223254482e-06,1.2416072367137647e-06,9.457052466780668e-07,8.709151126868445e-07,7.429787980684573e-07,8.737638601641742e-07,8.067823313915901e-07,7.465850244448404e-07
ttbar,"[600.0, 700.0)",4,1.09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[600.0, 700.0)",4,2.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[600.0, 700.0)",4,2.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[600.0, 700.0)",4,2.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[600.0, 700.0)",4,2.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[600.0, 700.0)",4,3.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[600.0, 700.0)",4,3.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[600.0, 700.0)",4,3.03,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[600.0, 700.0)",4,3.04,1,5.111536113887024e-08,4.404730367961597e-08,3.82542502649144e-08,4.361354058004907e-08,5.074982237534862e-08,3.785350956703937e-08,3.308611805041798e-08,2.9084723964569343e-08,3.8161419320994615e-08,3.327555237988293e-08,2.9227724772114468e-08
ttbar,"[600.0, 700.0)",4,4.01,3,3.3035201226810307e-06,2.967976685375638e-06,2.6755370292263776e-06,2.752870620416709e-06,3.279936906874163e-06,2.491300310445216e-06,2.2604799033859453e-06,1.948929714425692e-06,2.3621693925021287e-06,2.1477750141195373e-06,1.958455887596791e-06
ttbar,"[600.0, 700.0)",4,4.02,2,2.506228940606605e-06,2.395344066093609e-06,2.300352278546984e-06,2.262144819170646e-06,2.5013128897579655e-06,2.1778736000563517e-06,2.104549655754517e-06,1.9687222939122072e-06,2.0973162957469396e-06,2.0281410183905737e-06,1.968432389971629e-06
ttbar,"[600.0, 700.0)",5,1.01,1,3.274831614887315e-10,2.943776242128543e-10,2.6319353500406697e-10,3.104556581678075e-10,3.233168115999308e-10,2.826676480511878e-10,2.559190940962174e-10,2.4823153275585884e-10,2.9845410524411007e-10,2.741765910572262e-10,2.506030495877779e-10
ttbar,"[600.0, 700.0)",5,1.02,3,4.314032300330721e-06,3.913952122929049e-06,3.5793985398285387e-06,4.0691694860781485e-06,4.2822928412728245e-06,3.718488163237855e-06,3.421324269142631e-06,3.302308254474918e-06,3.909244614676398e-06,3.5887308911185465e-06,3.3171167904608538e-06
ttbar,"[600.0, 700.0)",5,1.03,4,1.6362827583682173e-06,1.3066115871626525e-06,1.034397452989686e-06,1.6548181753422424e-06,1.5923448461155118e-06,1.3544197478271248e-06,1.1025258045540358e-06,1.1337926203911702e-06,1.6762949309601662e-06,1.3959000235165574e-06,1.1591633263201772e-06
ttbar,"[600.0, 700.0)",5,1.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[600.0, 700.0)",5,1.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[600.0, 700.0)",5,1.06,4,7.3271009100978e-06,6.5065193399698775e-06,5.8038275878494415e-06,6.3095108615230765e-06,7.250716812349296e-06,5.6381273795625355e-06,5.056893741865967e-06,4.485128200047214e-06,5.597200303988115e-06,5.020553218955796e-06,4.521533057849061e-06
ttbar,"[600.0, 700.0)",5,1.07,1,1.5690644071205863e-06,1.2268025556488725e-06,9.39768951932346e-07,1.6735731555708486e-06,1.5127399980441001e-06,1.3572350744115228e-06,1.0873011828196859e-06,1.1698058073294844e-06,1.7582184901090022e-06,1.460222302409314e-06,1.203845297192723e-06
ttbar,"[600.0, 700.0)",5,1.08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[600.0, 700.0)",5,1.09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[600.0, 700.0)",5,2.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[600.0, 700.0)",5,2.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[600.0, 700.0)",5,2.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[600.0, 700.0)",5,2.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[600.0, 700.0)",5,3.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[600.0, 700.0)",5,3.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[600.0, 700.0)",5,3.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[600.0, 700.0)",5,3.04,1,2.7882469158199557e-06,2.5153698153694143e-06,2.2774671647915346e-06,2.2957745036001407e-06,2.7683286923343935e-06,2.0859956912917357e-06,1.9008194248063682e-06,1.6224483322887801e-06,1.9504641651262364e-06,1.7805058849048371e-06,1.630334406039983e-06
ttbar,"[600.0, 700.0)",5,4.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[600.0, 700.0)",5,4.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[700.0, 800.0)",0,1.01,1,1.4665637006511262e-06,1.318101428883143e-06,1.1885546607355776e-06,1.2776458114105292e-06,1.456063329458027e-06,1.1565889045590359e-06,1.0496286612404527e-06,9.390603371719514e-07,1.1377740505219972e-06,1.0347533421977735e-06,9.4363244790404e-07
ttbar,"[700.0, 800.0)",0,1.02,9,9.848721987412634e-06,9.167390157177416e-06,8.61149863651041e-06,9.566661173693677e-06,9.911475428729756e-06,8.917204085096061e-06,8.379613402131391e-06,8.272919999391993e-06,9.39836648930316e-06,8.759245754864298e-06,8.230942935111263e-06
ttbar,"[700.0, 800.0)",0,1.03,14,1.6641781884985277e-05,1.5142747239333386e-05,1.3856048641488794e-05,1.5020389970822572e-05,1.666945443552003e-05,1.3762049128012495e-05,1.2669222733570325e-05,1.1824680673527534e-05,1.3858148356678506e-05,1.275181571537023e-05,1.1792135652804795e-05
ttbar,"[700.0, 800.0)",0,1.04,4,5.6174861719885975e-06,4.803751933415962e-06,4.147739811658028e-06,4.816997831695337e-06,5.57702829632747e-06,4.149175055304911e-06,3.6056088887187277e-06,3.183012100517567e-06,4.2329228017579935e-06,3.6628228545188034e-06,3.198603354483161e-06
ttbar,"[700.0, 800.0)",0,1.05,3,5.146484243285585e-06,4.408801319571175e-06,3.813169059058895e-06,4.444368856247077e-06,5.10945239407138e-06,3.835337921580908e-06,3.338670659403254e-06,2.9653795629788908e-06,3.928722580804987e-06,3.4062455128135095e-06,2.9799293327817082e-06
ttbar,"[700.0, 800.0)",0,1.06,5,-2.871753617376966e-06,-1.880615537415987e-06,-1.0345001219673242e-06,-1.597662459863102e-06,-3.2562102777584724e-06,-8.415591899610012e-07,-1.8887922504346388e-07,1.9790154957734012e-07,-6.387729794040144e-07,-4.755301185953885e-08,4.6628568397984235e-07
ttbar,"[700.0, 800.0)",0,1.07,9,9.75042020441032e-06,9.341549892533322e-06,8.965662187451363e-06,8.699122047617813e-06,9.81748938278096e-06,8.3763381902543e-06,8.074231848598137e-06,7.4653965802500674e-06,7.948018393592929e-06,7.671813740688549e-06,7.416291814154628e-06
ttbar,"[700.0, 800.0)",0,1.08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[700.0, 800.0)",0,1.09,3,3.7651518171605805e-06,3.2543656509478267e-06,2.837789402283441e-06,3.656202570511756e-06,3.7069152485542914e-06,3.19685450545767e-06,2.816367168009582e-06,2.776015237132134e-06,3.5862669918994936e-06,3.1606674783308007e-06,2.8063168713047582e-06
ttbar,"[700.0, 800.0)",0,2.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[700.0, 800.0)",0,2.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[700.0, 800.0)",0,2.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[700.0, 800.0)",0,2.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[700.0, 800.0)",0,3.01,1,8.68987679765177e-07,8.511905317090399e-07,8.319459009650838e-07,1.3761597996078673e-06,8.817359796999765e-07,1.3284863079761151e-06,1.280799909359783e-06,1.642068704076613e-06,1.770808669517962e-06,1.7032058434879003e-06,1.6370759973789996e-06
ttbar,"[700.0, 800.0)",0,3.02,1,8.184719525401796e-07,9.655201498431335e-07,1.1008541218921288e-06,7.787652656264869e-07,8.319014598634124e-07,9.038492973124695e-07,1.0194588454684165e-06,9.694561562497775e-07,7.508664901854931e-07,8.595170755771501e-07,9.605590362655944e-07
ttbar,"[700.0, 800.0)",0,3.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[700.0, 800.0)",0,3.04,1,7.673294548462685e-07,1.2661519966886632e-06,1.6510911038918041e-06,9.172851219211418e-07,8.733261139309067e-07,1.3298839855200596e-06,1.6512692966980157e-06,1.7186987862582913e-06,1.0364737559083022e-06,1.384189670023606e-06,1.6573861928144276e-06
ttbar,"[700.0, 800.0)",0,4.01,4,4.932419480187204e-06,4.990260649022841e-06,5.057471847350501e-06,5.3144442790178255e-06,4.9623183370657635e-06,5.354049897177306e-06,5.398744008229323e-06,5.711279587646387e-06,5.6334699312039924e-06,5.657300026767862e-06,5.687083247978455e-06
ttbar,"[700.0, 800.0)",0,4.02,3,3.878557668621784e-06,3.322087536841141e-06,2.8506279796562682e-06,4.1526767135532055e-06,3.804408571615355e-06,3.625820708326927e-06,3.1719518478340155e-06,3.3913467854271352e-06,4.384267950150122e-06,3.876851203889503e-06,3.437306611851496e-06
ttbar,"[700.0, 800.0)",1,1.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[700.0, 800.0)",1,1.02,21,1.0821846067299176e-05,1.061266528081325e-05,1.0353335951095706e-05,1.1388423205817826e-05,1.0907001643191187e-05,1.106876693118802e-05,1.072333213970518e-05,1.1103963817280098e-05,1.1880841993944466e-05,1.1467883830059285e-05,1.1055854561199742e-05
ttbar,"[700.0, 800.0)",1,1.03,31,2.947636357665225e-05,2.7725324242370088e-05,2.6206932421223754e-05,2.8030305236787842e-05,2.957765552347472e-05,2.6453436320890092e-05,2.507112992497059e-05,2.4369904745916972e-05,2.708652986951673e-05,2.559409098449081e-05,2.429525190372175e-05
ttbar,"[700.0, 800.0)",1,1.04,12,8.193158596651797e-06,7.5207533682238355e-06,6.997772999997534e-06,7.513200428624206e-06,8.266891382463318e-06,6.939575118857555e-06,6.487196292979693e-06,6.169376593591694e-06,7.024699582027257e-06,6.512808550830215e-06,6.109222392778837e-06
ttbar,"[700.0, 800.0)",1,1.05,2,-1.0886528899950085e-06,-8.409180594037373e-07,-6.22733589456199e-07,-7.22615543653857e-07,-1.1102880729007292e-06,-5.354255534706126e-07,-3.6796851707437076e-07,-1.8850041520921933e-07,-4.457260887576064e-07,-3.007098348884604e-07,-1.6963205024143514e-07
ttbar,"[700.0, 800.0)",1,1.06,12,1.1811048134208744e-05,1.0917633873615662e-05,1.0117457511567171e-05,1.0502765251669631e-05,1.1774681537090672e-05,9.787259627528816e-06,9.135398174700524e-06,8.400544467668854e-06,9.56722417488923e-06,8.963577336941426e-06,8.412893235907927e-06
ttbar,"[700.0, 800.0)",1,1.07,25,2.87264607570022e-05,2.5294403744560017e-05,2.2442847842144103e-05,2.5482427302256906e-05,2.858380137986576e-05,2.261454891165904e-05,2.0203983543274727e-05,1.851368695252746e-05,2.3170294507547605e-05,2.0669115686395974e-05,1.856346845223141e-05
ttbar,"[700.0, 800.0)",1,1.08,2,1.3760869620963824e-06,1.1808847805971771e-06,1.0216067629031176e-06,1.1696705835772524e-06,1.3662368042180227e-06,1.0109506018664664e-06,8.801690143718267e-07,7.712574467862718e-07,1.0202600088307585e-06,8.858806978070804e-07,7.750298626319422e-07
ttbar,"[700.0, 800.0)",1,1.09,2,-2.2971040691670517e-07,-3.632648439068961e-09,1.7681883468765308e-07,-1.1366654761803224e-07,-2.523561475679421e-07,7.203991848041196e-08,2.217130927549613e-07,2.4226557284263345e-07,-2.449292901103537e-08,1.317259389969441e-07,2.585323655945305e-07
ttbar,"[700.0, 800.0)",1,2.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[700.0, 800.0)",1,2.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[700.0, 800.0)",1,2.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[700.0, 800.0)",1,2.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[700.0, 800.0)",1,3.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[700.0, 800.0)",1,3.02,1,1.4568789637626085e-06,1.2059498583932742e-06,1.0069753420386691e-06,1.4085002953870374e-06,1.4448724807089325e-06,1.1755921259183882e-06,9.891830469987132e-07,9.73113091019962e-07,1.3780416610306156e-06,1.1564938522200621e-06,9.788542679378127e-07
ttbar,"[700.0, 800.0)",1,3.03,3,4.847576504967046e-06,4.522315473160324e-06,4.221064030014229e-06,4.181301953988221e-06,4.812820952520183e-06,3.9290198131448195e-06,3.6908870717344596e-06,3.2745195036537293e-06,3.6923327607628197e-06,3.4857191211289046e-06,3.290470427855677e-06
ttbar,"[700.0, 800.0)",1,3.04,3,2.9614876572490924e-06,2.5084125617960332e-06,2.147002782339562e-06,2.5265704961492296e-06,2.940253952473518e-06,2.154953566311063e-06,1.8559111549590896e-06,1.6308223756684264e-06,2.210797126871105e-06,1.8939380378679299e-06,1.6387550074067872e-06
ttbar,"[700.0, 800.0)",1,4.01,28,5.854356970698139e-07,1.271884305150465e-05,2.229636901513737e-05,9.86570536316846e-06,-1.5815098993916495e-05,1.9484777698587205e-05,2.712828424057329e-05,2.0602943077515146e-05,1.7046464184828158e-05,2.482229435686708e-05,3.102991789553695e-05
ttbar,"[700.0, 800.0)",1,4.02,9,8.086406855764812e-06,8.198714053739433e-06,8.165704886882554e-06,8.794639339395821e-06,8.242231643333862e-06,8.753224379354314e-06,8.608405112323453e-06,9.07155685314637e-06,9.384287305412952e-06,9.221276206557502e-06,8.991418966470235e-06
ttbar,"[700.0, 800.0)",2,1.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[700.0, 800.0)",2,1.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[700.0, 800.0)",2,1.03,2,3.5279059481308692e-06,2.939785875192497e-06,2.4815472631081618e-06,2.9986857625389717e-06,3.502492324739772e-06,2.5177443812663554e-06,2.1395693633458408e-06,1.8760313921341042e-06,2.6158857933134312e-06,2.207086294043047e-06,1.8851684860136086e-06
ttbar,"[700.0, 800.0)",2,1.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[700.0, 800.0)",2,1.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[700.0, 800.0)",2,1.06,2,3.4411113610429285e-06,3.034561166690776e-06,2.691692989569772e-06,2.844271702644086e-06,3.416399468089545e-06,2.526264090648844e-06,2.2551676623193024e-06,1.9309625731841597e-06,2.4243374792914555e-06,2.1631568345170355e-06,1.9403047397044187e-06
ttbar,"[700.0, 800.0)",2,1.07,2,2.3597830395983918e-06,2.0089726661706063e-06,1.7252699665740943e-06,2.0031325744570684e-06,2.342884591517611e-06,1.7175799143860734e-06,1.4844797839533356e-06,1.2994323174572792e-06,1.7454152500525384e-06,1.5035207378629852e-06,1.3057524211479772e-06
ttbar,"[700.0, 800.0)",2,1.08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[700.0, 800.0)",2,1.09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[700.0, 800.0)",2,2.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[700.0, 800.0)",2,2.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[700.0, 800.0)",2,2.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[700.0, 800.0)",2,2.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[700.0, 800.0)",2,3.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[700.0, 800.0)",2,3.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[700.0, 800.0)",2,3.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[700.0, 800.0)",2,3.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[700.0, 800.0)",2,4.01,1,1.087788494399063e-06,1.0011409662563401e-06,9.224530622800958e-07,1.1654890579354813e-06,1.075752923050207e-06,1.0846532100898834e-06,1.009456038153186e-06,1.074399015016496e-06,1.2314722592406974e-06,1.1544339740873057e-06,1.0822904330433727e-06
ttbar,"[700.0, 800.0)",2,4.02,1,8.06114762235572e-07,8.257426921337381e-07,8.482887160425091e-07,7.88696773093268e-07,8.001497220499034e-07,8.139234168616565e-07,8.401713207633326e-07,8.315836344893297e-07,7.76867795097959e-07,8.056040108848878e-07,8.345871124643348e-07
ttbar,"[700.0, 800.0)",3,1.01,1,1.4440217453918682e-06,1.2251878391965629e-06,1.0489111115363288e-06,1.2559016123071928e-06,1.4336892718325858e-06,1.0732558644756113e-06,9.246767396177649e-07,8.260427441047323e-07,1.1167870020117849e-06,9.587731091225684e-07,8.301151401645147e-07
ttbar,"[700.0, 800.0)",3,1.02,13,1.0118079268696643e-05,9.837337063986498e-06,9.550129214424257e-06,1.0158078348908682e-05,1.0270263164368864e-05,9.838300294978116e-06,9.522326526951802e-06,9.619760582478784e-06,1.0235409882671598e-05,9.875217278255956e-06,9.534259172336526e-06
ttbar,"[700.0, 800.0)",3,1.03,15,1.381661912542673e-05,1.2550421945778962e-05,1.1453363042041987e-05,1.2527600887064416e-05,1.3774496755025534e-05,1.1444183600369572e-05,1.0495744799632635e-05,9.7695717930505e-06,1.1598805722207635e-05,1.062943170004204e-05,9.78295693868116e-06
ttbar,"[700.0, 800.0)",3,1.04,5,5.4244786535963585e-06,4.785467408983856e-06,4.2524397941905615e-06,4.658135283933082e-06,5.385442984356826e-06,4.13821508441388e-06,3.7000430570810373e-06,3.2690811184113028e-06,4.09818922165884e-06,3.6568746495547434e-06,3.2850324891186324e-06
ttbar,"[700.0, 800.0)",3,1.05,2,2.134999970130416e-06,2.126469498338792e-06,2.1023699820442415e-06,1.964808378740897e-06,2.1424405888371534e-06,1.957449499490057e-06,1.936726924820159e-06,1.819073405877208e-06,1.8432711354364032e-06,1.8335058488748029e-06,1.8138622624006225e-06
ttbar,"[700.0, 800.0)",3,1.06,9,7.649639533990684e-06,7.1976176100446866e-06,6.823315759468078e-06,6.9718475675488996e-06,7.682666863067857e-06,6.6049682648688326e-06,6.297542717131691e-06,5.9398751689737925e-06,6.482892944702105e-06,6.1682080602017765e-06,5.9065419509103826e-06
ttbar,"[700.0, 800.0)",3,1.07,14,8.170984245083684e-06,7.294934535479445e-06,6.588190346627463e-06,7.30584166330927e-06,8.153977296286271e-06,6.5801025600129925e-06,5.986951502425992e-06,5.559441579959785e-06,6.698332430523261e-06,6.069302768544908e-06,5.553763469022981e-06
ttbar,"[700.0, 800.0)",3,1.08,2,3.6227865101975626e-07,1.2663765205736916e-06,1.9599793407831958e-06,8.328149036213627e-07,9.540592544604305e-07,1.5629381502218663e-06,2.1272064017131475e-06,2.6207860210126928e-06,1.1973606448988855e-06,1.7989396446257169e-06,2.266408421308899e-06
ttbar,"[700.0, 800.0)",3,1.09,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[700.0, 800.0)",3,2.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ttbar,"[700.0, 800.0)",3,2.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
